onset	duration	trial_type
2239.81083333333	0	118
2239.88583333333	0	114
2242.61083333333	0	118
2244.0025	0	114
2244.65333333333	0	118
2246.15333333333	0	114
2246.95333333333	0	118
2249.42833333333	0	114
2249.71166666667	0	118
2252.72333333333	0	4
2254.72916666667	0	24
2256.2125	0	126
2256.94583333333	0	106
2259.22166666667	0	126
2259.43833333333	0	106
2261.755	0	126
2261.78	0	106
2264.1725	0	126
2266.40583333333	0	106
2266.98916666667	0	126
2269.7325	0	5
2271.73166666667	0	25
2272.94833333333	0	121
2273.00666666667	0	109
2276.55666666667	0	121
2278.7325	0	109
2278.7575	0	121
2281.4075	0	109
2284.16666666667	0	121
2286.735	0	3
2288.73333333333	0	23
2289.75333333333	0	125
2291.18416666667	0	105
2293.15083333333	0	125
2293.60916666667	0	105
2296.00916666667	0	125
2296.15916666667	0	105
2298.185	0	125
2298.32666666667	0	105
2301.06	0	125
2301.14333333333	0	105
2303.73833333333	0	7
2305.73583333333	0	27
2307.73583333333	0	113
2307.86083333333	0	117
2310.01166666667	0	113
2310.03666666667	0	117
2312.745	0	113
2312.77	0	117
2315.67083333333	0	113
2317.72083333333	0	117
2318.05416666667	0	113
2320.74	0	7
2322.7375	0	27
2323.92166666667	0	117
2324.51333333333	0	113
2327.13	0	117
2327.31333333333	0	113
2330.01416666667	0	117
2330.03083333333	0	113
2332.3725	0	117
2334.5225	0	113
2335.07333333333	0	117
2337.75083333333	0	4
2339.74833333333	0	24
2341.28166666667	0	126
2342.06583333333	0	106
2343.76583333333	0	126
2344.37416666667	0	106
2346.37416666667	0	126
2346.7825	0	106
2348.5075	0	126
2349.09166666667	0	106
2350.66666666667	0	126
2351.5	0	106
2354.75166666667	0	6
2356.75083333333	0	26
2357.9675	0	122
2359.18416666667	0	110
2361.1175	0	122
2361.33416666667	0	110
2363.61	0	122
2364.11	0	110
2365.75166666667	0	122
2366.635	0	110
2368.3275	0	122
2368.88583333333	0	110
2371.75416666667	0	1
2373.7525	0	21
2374.85333333333	0	101
2375.495	0	129
2376.87	0	101
2377.995	0	129
2378.97	0	101
2381.12916666667	0	129
2381.89583333333	0	101
2383.4375	0	129
2383.99583333333	0	101
2385.60416666667	0	129
2388.7575	0	6
2390.755	0	26
2392.53833333333	0	110
2392.87166666667	0	122
2395.26416666667	0	110
2395.38916666667	0	122
2397.3975	0	110
2397.68916666667	0	122
2400.50583333333	0	110
2402.265	0	122
2402.55666666667	0	110
2405.75916666667	0	2
2407.75666666667	0	22
2409.71583333333	0	130
2412.57416666667	0	102
2414.625	0	130
2414.675	0	102
2416.95833333333	0	130
2417.7	0	102
2419.99166666667	0	130
2420.1925	0	102
2422.76083333333	0	1
2424.75916666667	0	21
2426.0175	0	101
2426.63416666667	0	129
2428.77666666667	0	101
2431.45166666667	0	129
2434.44416666667	0	101
2436.31916666667	0	129
2436.59416666667	0	101
2439.76416666667	0	2
2441.76166666667	0	22
2443.72	0	102
2443.75333333333	0	130
2445.93666666667	0	102
2446.69583333333	0	130
2448.3375	0	102
2449.0625	0	130
2450.9375	0	102
2451.15416666667	0	130
2453.12916666667	0	102
2453.39666666667	0	130
2456.765	0	3
2458.76333333333	0	23
2460.6725	0	125
2460.9725	0	105
2462.8225	0	125
2463.63916666667	0	105
2464.83916666667	0	125
2465.85666666667	0	105
2467.97333333333	0	125
2468.43166666667	0	105
2470.865	0	125
2471.18166666667	0	105
2473.76833333333	0	8
2475.76583333333	0	28
2477.0325	0	114
2477.62416666667	0	118
2480.35833333333	0	114
2482.99166666667	0	118
2483.19166666667	0	114
2485.52583333333	0	118
2487.80916666667	0	114
2487.95916666667	0	118
2490.76916666667	0	2
2492.7675	0	22
2493.84333333333	0	102
2495.19333333333	0	130
2496.81	0	102
2497.21833333333	0	130
2499.98583333333	0	102
2501.9525	0	130
2502.5775	0	102
2504.0025	0	130
2505.07	0	102
2507.77166666667	0	3
2509.77	0	23
2511.12833333333	0	125
2511.32	0	105
2514.19583333333	0	125
2516.92916666667	0	105
2518.755	0	125
2519.62166666667	0	105
2521.53	0	125
2521.755	0	105
2524.775	0	3
2526.7725	0	23
2528.01416666667	0	105
2528.96416666667	0	125
2531.015	0	105
2531.08916666667	0	125
2533.09	0	105
2533.64833333333	0	125
2535.18166666667	0	105
2536.63166666667	0	125
2539.24083333333	0	105
2570.05583333333	0	4
2572.05333333333	0	24
2573.49666666667	0	106
2574.35333333333	0	126
2575.795	0	106
2576.41166666667	0	126
2578.6375	0	106
2578.77916666667	0	126
2580.64583333333	0	106
2580.82083333333	0	126
2583.39583333333	0	106
2584.255	0	126
2587.055	0	6
2589.055	0	26
2590.58833333333	0	110
2591.28916666667	0	122
2593.88083333333	0	110
2596.39	0	122
2596.51416666667	0	110
2598.49833333333	0	122
2598.54833333333	0	110
2600.94833333333	0	122
2601.38166666667	0	110
2604.0575	0	6
2606.0575	0	26
2607.12416666667	0	122
2607.87416666667	0	110
2609.4325	0	122
2610.95	0	110
2612.70833333333	0	122
2613.19166666667	0	110
2615.55833333333	0	122
2615.8175	0	110
2618.2925	0	122
2621.0625	0	5
2623.06	0	25
2625.16	0	121
2625.36	0	109
2627.50166666667	0	121
2627.92666666667	0	109
2629.6275	0	121
2630.2525	0	109
2632.98583333333	0	121
2635.46166666667	0	109
2638.06333333333	0	1
2640.06166666667	0	21
2642.12833333333	0	129
2642.3125	0	101
2644.69583333333	0	129
2646.5125	0	101
2646.75416666667	0	129
2649.14666666667	0	101
2649.93833333333	0	129
2651.16333333333	0	101
2652.17166666667	0	129
2655.065	0	3
2657.06416666667	0	23
2658.33916666667	0	105
2658.36416666667	0	125
2661.68166666667	0	105
2662.63166666667	0	125
2664.17333333333	0	105
2665.40666666667	0	125
2666.97333333333	0	105
2668.57416666667	0	125
2669.46583333333	0	105
2672.06916666667	0	2
2674.07416666667	0	22
2676.38333333333	0	130
2676.51666666667	0	102
2679.00833333333	0	130
2680.89166666667	0	102
2681.40916666667	0	130
2683.10916666667	0	102
2683.65916666667	0	130
2686.05083333333	0	102
2689.07833333333	0	2
2691.07666666667	0	22
2692.12833333333	0	130
2692.17666666667	0	102
2694.51083333333	0	130
2695.34416666667	0	102
2696.76083333333	0	130
2698.26083333333	0	102
2698.99416666667	0	130
2700.37833333333	0	102
2702.77	0	130
2706.09	0	4
2708.09583333333	0	24
2709.4875	0	126
2710.10416666667	0	106
2711.8375	0	126
2712.19583333333	0	106
2714.12166666667	0	126
2715.24666666667	0	106
2717.56333333333	0	126
2717.68833333333	0	106
2720.56416666667	0	126
2723.09916666667	0	2
2725.0975	0	22
2726.44833333333	0	102
2726.82333333333	0	130
2729.28166666667	0	102
2729.665	0	130
2732.32333333333	0	102
2735.01583333333	0	130
2737.1325	0	102
2737.44916666667	0	130
2740.10166666667	0	7
2742.1	0	27
2743.95	0	117
2744.46666666667	0	113
2747.05916666667	0	117
2749.50083333333	0	113
2749.53416666667	0	117
2752.05083333333	0	113
2754.15166666667	0	117
2754.29333333333	0	113
2757.10416666667	0	4
2759.10166666667	0	24
2760.7275	0	126
2761.0775	0	106
2762.98583333333	0	126
2763.33583333333	0	106
2766.145	0	126
2768.42833333333	0	106
2768.57833333333	0	126
2770.52833333333	0	106
2770.795	0	126
2774.10416666667	0	4
2776.10416666667	0	24
2777.25416666667	0	126
2778.2125	0	106
2779.49666666667	0	126
2780.56333333333	0	106
2781.89666666667	0	126
2783.06333333333	0	106
2784.755	0	126
2785.23916666667	0	106
2788.36416666667	0	126
2791.1075	0	4
2793.10666666667	0	24
2794.94	0	106
2795.25666666667	0	126
2797.72333333333	0	106
2799.6075	0	126
2800.34083333333	0	106
2802.1075	0	126
2802.94083333333	0	106
2804.22416666667	0	126
2805.275	0	106
2808.11916666667	0	6
2810.125	0	26
2811.50916666667	0	110
2812.0175	0	122
2814.0425	0	110
2814.35916666667	0	122
2816.4175	0	110
2816.8175	0	122
2819.985	0	110
2822.31	0	122
2822.36833333333	0	110
2825.12833333333	0	5
2827.1275	0	25
2828.4775	0	121
2829.06916666667	0	109
2830.82	0	121
2831.70333333333	0	109
2833.56166666667	0	121
2834.51166666667	0	109
2836.10333333333	0	121
2837.095	0	109
2838.90416666667	0	121
2839.54583333333	0	109
2842.1325	0	8
2844.12916666667	0	28
2845.18833333333	0	118
2846.43	0	114
2848.83	0	118
2850.7475	0	114
2851.0475	0	118
2853.16416666667	0	114
2854.05583333333	0	118
2855.3225	0	114
2856.07333333333	0	118
2859.13333333333	0	5
2861.13166666667	0	25
2862.99833333333	0	121
2863.37333333333	0	109
2865.9825	0	121
2866.0575	0	109
2868.0825	0	121
2868.56583333333	0	109
2870.40833333333	0	121
2870.71666666667	0	109
2872.525	0	121
2873.16666666667	0	109
2876.13583333333	0	2
2878.13416666667	0	22
2879.85916666667	0	102
2880.30083333333	0	130
2882.07583333333	0	102
2882.33416666667	0	130
2884.11	0	102
2885.56833333333	0	130
2886.15166666667	0	102
2887.66	0	130
2888.55166666667	0	102
2889.71083333333	0	130
2893.14666666667	0	3
2895.14416666667	0	23
2896.2775	0	125
2896.845	0	105
2898.295	0	125
2899.92	0	105
2900.345	0	125
2901.97833333333	0	105
2904.7625	0	125
2904.97916666667	0	105
2906.7875	0	125
2907.34583333333	0	105
